timestamp,CH0_pF
105.974,472.588082,252.937674
106.077,477.126659,252.938439
106.183,480.118831,252.937188
106.295,482.483948,252.937431
106.397,484.735009,252.937674
106.507,486.148561,252.938439
106.611,486.715984,252.937848
106.715,486.929640,252.939239
106.823,486.980064,252.939100
106.935,486.597572,252.937953
107.038,486.868696,252.940247
107.142,486.973905,252.940491
107.248,487.435914,252.937674
107.355,488.100168,252.939482
107.463,489.099339,252.937848
107.568,489.680513,252.938717
107.678,490.659495,252.939239
107.781,491.851262,252.935797
107.888,492.568764,252.938196
107.999,493.406217,252.936805
108.103,493.968072,252.934788
108.215,494.394522,252.937674
108.317,494.861524,252.939482
108.420,495.308767,252.938196
108.527,495.664092,252.941882
108.634,495.400446,252.940247
108.745,494.026851,252.940491
108.848,494.736379,252.941777
108.957,495.451146,252.936909
109.061,495.886428,252.937953
109.166,496.208692,252.938196
109.272,496.358421,252.937953
109.384,496.330984,252.937431
109.485,496.135319,252.940491
109.595,495.860037,252.939482
109.700,495.604480,252.939482
109.804,495.206230,252.939726
109.911,494.013727,252.939482
110.022,494.191670,252.939239
110.125,494.242281,252.939239
110.234,494.049272,252.939482
110.338,493.802815,252.938717
110.443,493.496019,252.937188
110.549,493.066698,252.941256
110.658,492.720346,252.941012
110.764,492.393123,252.940247
110.868,492.078359,252.938196
110.977,491.982682,252.937431
111.081,491.547587,252.939482
111.188,494.931698,252.936805
111.303,498.004913,252.938196
111.400,499.120722,252.940769
111.513,499.690139,252.940491
111.614,500.135128,252.937953
111.720,500.474519,252.941012
111.826,500.612191,252.939239
111.938,500.485757,252.940491
112.043,500.287144,252.939239
112.146,499.827033,252.939482
112.255,499.258961,252.940247
112.360,498.966355,252.938961
112.465,498.769082,252.937570
112.581,498.562132,252.936805
112.682,498.357799,252.936562
112.786,498.174161,252.937083
112.894,497.900639,252.938717
112.997,497.770503,252.938857
113.103,497.451640,252.938196
113.213,497.562131,252.940004
113.320,497.495279,252.940769
113.423,497.565078,252.939726
113.531,497.861833,252.939239
113.636,498.058584,252.937431
113.742,498.158016,252.937327
113.858,498.281932,252.938092
113.956,498.478463,252.938717
114.065,498.375983,252.937674
114.168,498.539042,252.936805
114.279,498.702548,252.935275
114.384,498.925856,252.934788
114.495,499.115356,252.936318
114.597,499.358188,252.936805
114.702,499.335508,252.938196
114.807,495.855180,252.937188
114.914,480.681638,252.936805
115.025,410.864504,252.936666
115.126,327.936873,252.937431
115.235,322.730300,252.936040
115.339,323.206636,252.937083
115.445,320.560539,252.939100
115.562,320.337263,252.938857
115.663,319.860905,252.938613
115.772,319.435569,252.938717
115.873,319.526783,252.940004
115.978,320.056706,252.937327
116.085,319.851671,252.938092
116.195,320.365368,252.938092
116.300,320.550301,252.935275
116.405,321.007712,252.937431
116.515,321.537491,252.936562
